14.367	346.474	20.354	398.728
14.527	346.452	20.735	398.654
14.132	346.422	20.753	398.738
14.345	346.783	20.272	398.375
14.354	346.865	20.127	398.397
15.124	345.840	21.074	398.972
13.845	347.574	19.854	399.275
14.357	346.345	19.753	397.950
14.786	346.453	20.343	398.782
14.242	346.654	20.226	398.725
